item_id,source,topic_raw,category,caption,article_lead,caption_len_tokens
543254,guardian,money,business_economy,Letting agents must make clear if additional fees and charges have been excluded on a property,"Letting agents must display in any advertising or publicity material the compulsory fees to be paid by consumers planning to rent a property, the UK's advertising watchdog has said. The tough message from the Advertising Standards Authority (ASA) comes as it publishes a ruling against estate agent Your Move for an advert that appeared on property website Rightmove. Your Move broke advertising rules by not making clear that non-optional fees and charges – in this case an administration fee – would be added to the quoted price. The ASA said that although the law had not been changed, advertisers would now have to make clear in the quoted rental price if there were compulsory fees and charges. If the fees cannot be calculated in advance because of, for example, an individual's circumstances, then the advertiser must make clear that additional fees and charges have been excluded and provide enough information for the consumer to establish how they will be calculated. Guy Parker, ASA chief executive, said: Hidden fees are not only unfair, they hit those who are struggling hardest. Our ruling today makes clear that letting agents need to get their houses in order and treat potential tenants fairly. Young people and students were particularly vulnerable, he said. It is now our priority to make sure agents across the sector bring their advertising into line. Your Move said in a statement: We strongly believe in the principles of the Consumer Protection from Unfair Trading Regulations 2008, as demonstrated by the fact that we provide applicants with information at a stage prior to them making their decision to enter into a tenancy agreement – the timing of which compliments the Office of Fair Trading guidance for estate agents, and that we have also actively engaged with the regulators, in particular the OFT. In view of the findings, however, we will of course be reviewing our approach, and in support of this look forward to the OFT introducing official guidance for the lettings market as soon as possible to ensure greater clarity on matters of this kind. Last month the OFT urged the government to consider new laws for lettings agents to improve the rights of tenants and landlords , alongside a call for lettings agents to be forced to provide a full tariff of charges before a tenant signs a contract. The number of renters has risen in recent years, as high house prices and stricter mortgage lending criteria have made it increasingly hard to get on the property ladder – in 2010/11 3.6 million households in England were renting, up 2 million on 1999's figure. According to the Council of Mortgage Lenders, 2012 saw the number of buy-to-let loans taken out jump by a fifth.",16
529398,guardian,sustainable-business,business_economy,Hydrogen was produced from nougat and caramel waste from a Cadbury s factory,"According to the food company, Hormel , it takes one pound of bacon grease to produce one gallon of fuel (4.5 litres), which can cover between 75 and 100 miles on a motorbike. The Minnesota-based business has recently collaborated with a biodiesel firm to build the world’s first motorbike fuelled by pig grease, Driven by Bacon . Its creators say that it’s environmentally conscious and has the added bonus of emitting bacon-scented fumes. Using animal grease and fat as fuel isn’t anything new, but Driven by Bacon – conceived as part of an advertising campaign – is just one quirky example of how designers and entrepreneurs are finding new ways to meet future energy demands with technology that is disruptive, modular and eco-friendly. Energy from chocolate waste Like animal fat and grease, food waste can also be turned into fuel. A few years ago, researchers at the University of Warwick launched a Formula 3 car that ran on chocolate. Scientists have previously produced hydrogen by feeding sugar-munching bacteria nougat and caramel waste provided by a Cadbury’s factory. Fed into a fuel cell, the hydrogen reacted with oxygen and generated clean electricity, which was used to power a fan. Lynne Macaskie , a bioscientist from the University of Birmingham, led the research and observed that the technology could be scaled up for industrial electricity and waste treatment purposes. This would save manufacturers costs by reducing the amount of waste that needs processing. Hydrogen was produced from nougat and caramel waste from a Cadbury’s factory. Photograph: David Levene Batteries operated by sweat The vision of using bodily fluids to power our future is not new, but it is curious. Some have used glucose and oxygen found in bodily fluids to power implanted biofuel cells , while others have used the salts in urine to power batteries . Researchers at the University of California, San Diego have developed temporary tattoos that can power electronic devices by generating and storing energy from sweat. The tattoo contains small sensors (biobatteries) that strip electrons from lactate – which is naturally present in sweat – and generates an electric current (around 4 watts, but there are plans to improve it). The challenge is keeping the biobattery charged. Also research showed that a fit person would have to have to exercise harder to keep the battery charged as it takes them longer to work up a sweat. The hope is that wearable technology could have a significant impact on biomedical and military research that involves intense exercise regimes. Aside from using people power as a renewable energy source, biobatteries are more efficient than conventional batteries: they don’t explode or leak chemicals. And temporary tattoos can be easily recharged or disposed of. Sweat biobattery. Photograph: University of California San Diego/ACS (American Chemical Society) Floors powered by human movement The human body contains a copious amount of energy, and harvesting it can be used to charge smartphone batteries and power lightbulbs. The process of converting movement into energy, known as piezoelectricity, is being picked up by companies such as Pavegen . In",13
1217777,guardian,business,business_economy,Clothes retailers have been hit by relatively mild weather pressure on household incomes and competition from musthave electronic gadgets,"Shares in Debenhams dived more than 12% , knocking 125m off the value of the department store group, after it warned that first-half profits had been hit by unprecedented high street discounting in the runup to Christmas. In its second profits warning in less than a year, the department store group said it expected to make a pre-tax profit of 85m in the first six months of its financial year, 26% less than last year, after hopes were dashed for a late surge in sales in the week before 28 December. Analysts now expect Debenhams' profits to come in around 20% below forecasts, which had already been cut before Christmas when it emerged that trading was not going well. Its house broker, Oriel, reduced its expectations for the full year by 13% to 135m on 18 December but the company is now expected to make just 115m for that period. Michael Sharp, the chief executive, said: The market was highly promotional in the runup to Christmas and we responded to these conditions to ensure our offer was competitive. However, this extremely difficult environment has inevitably had an impact on both our sales and profitability. Sharp was also gloomy about the outlook for 2014. I think there is nothing on the horizon to give us any confidence that consumer sentiment is going to improve. When you talk to customers clearly they have less disposable income. Although they can see positive news about the economy, the reality is it doesn't feel any better, he said. The company also said the disappointment on profits meant it would be halting its share buyback programme, after buying about 40m of shares last year. Debenhams' profits warning is the first concrete sign of a tough festive season for clothing retailers which have been hit by a combination of relatively mild weather, pressure on household incomes and competition from this year's expensive must-have electronic gadgets such as tablet computers and gaming consoles. Shares in rivals Marks Spencer, Sainsbury's and Next were hit by worries that Debenhams was not the only clothing retailer to suffer. M S was the biggest faller in the FTSE 100 on Tuesday, down 2.3% to 432p on fears that its profit margins had also taken a hit from a week of discounting on its top selling knitwear and other clothing in the runup to Christmas. There were also signs that M S had lost some of its share of the women's clothing market in the 24 weeks to 13 November compared with the same period a year before, according to market analysts Kantar. In contrast, Next, Primark and New Look all gained share in the year according to the data, as did Debenhams. However, Debenhams' profit warning showed it paid a heavy price for keeping sales moving. Next, which will report on its Christmas trading performance on Friday, held off from offering any discounts until Boxing Day. The mid-market struggled, that was pretty obvious from the discounting in the high street pre-Christmas and not all of it looked pre-planned, said Kate Calvert, an analyst at",19
723399,guardian,business,business_economy,BP boss Tony Hayward listens to members of the US Congress at Thursday s hearing into the Deepwater oil spill,"Tony Hayward's seven-hour mauling at the hands of the US Congress appears to have done little to repair his image in America, and was not enough to prevent BP's credit rating being downgraded again today. The BP chief executive's refusal to give detailed answers to many of the questions fired at him yesterday has not impressed observers, such as Professor Sydney Finkelstein of Dartmouth's Tuck School of Business. He argued today that Hayward should have been more open, rather than repeatedly saying he did not know or could not remember information about the Deepwater Horizon rig. Why, two months on, does he not know what went wrong and what occurred? said Finkelstein on Bloomberg TV today. The problem that occurs is you're telling your managers and everyone in BP that you're going to hide, and not be the guy who stands up and takes responsibility, he said. During yesterday's long hearing, Congressmen took turns to quiz Hayward about the key decisions taken when drilling the Macondo well, which has been leaking since the Deepwater rig sank in April. Hayward, though, repeatedly declined to comment, saying he has not been involved in the operation. On one occasion, Hayward was asked whether it was Thursday, in a successful attempt to elicit a yes . This straight bat approach prompted Reuters blogger Felix Salmon to compare Hayward to former England cricketer Geoffrey Boycott , while the Huffington Post managed to boil down his obfuscating into a four-minute video . Some in the City believe Hayward's stonewalling was partly an attempt to avoid admitting liability, with both civil and criminal charges a possibility. Mr Hayward gave the impression that he was the most incompetent CEO in living memory. If that was the real Tony Hayward, then God help BP, but it wasn't, said David Buik of City firm BGC Partners. Litigation is the biggest game in town. Despite the appalling human tragedy and desperate environmental damage, Congress is being naive if it thinks that Tony Hayward can make himself culpable, when the entire blame for this accident has been appropriated, Buik added. Shares in BP rallied today, up over 5% this morning. But they then fell back after Moody's cut BP's credit rating by three notches to A2, following downgrades by Fitch and Standard Poor's. Moody's said it was concerned by the escalating cost of the oil spill, which is expected to continue until at least August. It also warned that the $20bn compensation fund agreed on Wednesday would not cover BP's liabilities. This assessment reflects a substantial upward revision of the estimated size of the leak, the continued failure to bring the leaking Macondo well under control, and the mounting costs and claims for damages, the ratings agency said. Uncertainty over the ultimate cost for massive litigation claims and other contingent liabilities will be an overhang on BP's creditworthiness that will persist for years to come, it added. Moody's concern is shared by Russian president Dmitry Medvedev, who said he was concerned that BP faces annihilation . Medvedev told the Wall Street Journal the disaster",20
1097312,guardian,business,business_economy,IFS director Paul Johnson and Nigel Lawson a former chancellor of the exchequer wait to appear on Sky TV,"Just after midday on 25 November last year, Paul Johnson arrived at Millbank Studios, a pale stone building, used by news broadcasters, diagonally opposite the Palace of Westminster. Johnson, who is 49 and gangly, was riding a Brompton folding bicycle, his left suit trouser leg tucked into a red sock. (He claims to own socks of no other colour.) Johnson is the director of the Institute for Fiscal Studies , an independent economic research organisation that occupies a unique position in British political life. Though other outfits attempt similar work, the IFS stands apart: when it comes to economic policy, its assessments have, for many, become the closest approximation to revealed truth. “It is quite extraordinary in a way that it is regarded as the ultimate authority,” says Robert Peston, the former economics editor of the BBC and now the political editor of ITV news. “Basically, when the IFS has pronounced, there’s no other argument. It is the word of God.” Johnson had been summoned to the broadcast studios on the occasion of the autumn statement , one of two announcements the Treasury is mandated to make to parliament annually. (The budget, which is typically delivered in the spring, outlines the government’s revenues and expenditure for the coming financial year; the autumn statement combines an update on progress since the last budget with economic growth forecasts.) Both events are major pieces of political theatre – and the IFS now plays a crucial role in their reception. If the chancellor is the impresario of the day’s performance, then the IFS has become Westminster’s most prominent – and feared – theatre critic. For both the autumn statement and budget, the chancellor stands up in the House of Commons to deliver his speech at 12.30pm. Immediately after the speech, Johnson and his deputy commence a tour of the TV studios, offering immediate takes on the chancellor’s offering. Meanwhile, back at IFS headquarters in Fitzrovia, some of the brightest economic minds in Britain begin combing over documents that have just been released by the Treasury. The 24 hours that follow are the busiest days of the year for the IFS. The institute’s staff must move quickly to calculate how much each new policy will cost, or benefit, certain sections of society, using a huge computerised model of the British tax and benefits system. More broadly, the IFS economists – many of whom are still in their 20s – assess whether the chancellor’s political rhetoric matches the harder reality of the numbers. This work, which continues late into the night, fuelled by takeaway pizza, involves a search for where the Treasury has buried this year’s bodies – and an attempt to reconcile the complexities of academic economics with the media’s demand for straightforward answers. “Ranges are for cattle,” US president Lyndon Johnson supposedly once quipped to an economic adviser. “Give me one number.” Basically, when the IFS has pronounced, there’s no other argument. It is the word of God Robert Peston A select team drawn from among the IFS’s 40 full-time research staffers must race to build",19
1234867,guardian,business,business_economy,The prospect of the UK government giving permission for deepwater drilling off the coast of the Shetland Islands became increasingly likely and prompted environmental group Greenpeace to consider going to court to seek a judicial review,"Irish police officers look at the cement mixer which was driven into the gate of Ireland's Parliament Building, in Dublin. Ireland's central bank admitted the cost of bailing out the stricken Anglo Irish Bank could rise to €34bn ( 29.1bn) under a worst case scenario. The country's finance minister Brian Lenihan also warned that allowing the bank to fail would 'bring down' Ireland Photograph: AFP/Getty Images A passenger inside a bus blocked by picketers in Madrid during a strike. Anger, fear and frustration at austerity measures introduced by governments across Europe saw thousands of protesters take to the streets . The main demonstrations were in Spain – which saw its first general strike for eight years – Belgium and Greece but co-ordinated action was also seen in Portugal, Ireland and Slovenia Photograph: Susana Vera/Reuters Sir John Vickers outlined plans for an investigation into the UK banking industry by the Independent Commission on Banking . A lengthy issues paper was announced, which sets out six main options for overhauling the way banks are structured. The option that drew most comment was that of separating retail and investment bankingtoday Photograph: Simon Dawson/Bloomberg via Getty Images America's troubled housing market has thrown up a remarkable price chasm that underlines just where the haves and have nots in US society reside . A study found average house prices – for a four-bedroomed home – in US cities varied between $68,000 ( 43,000) and $1.8m ( 1.12m). Recession-hit areas such as Detroit and Cleveland fared badly, while the Californian enclave of Newport Beach and commuter areas of New York have seen smaller declines Photograph: Robert Galbraith/Reuters The prospect of the UK government giving permission for deepwater drilling off the coast of the Shetland Islands became increasingly likely and prompted environmental group Greenpeace to consider going to court to seek a judicial review Photograph: Will Rose/Greenpeace/PA Anheuser-Busch InBev, the brewer of America's most popular beer brand, Budweiser, embarked on a massive promotional push to boost flagging US sales . Anheuser declared a “Budweiser National Happy Hour” and revealed plans to give away up to 500,000 servings by mid-October Photograph: Anheuser-Busch Inc. The company behind Crossrail, the trans-London rail link, set out a series of cost savings which it believes could save the project “hundreds of millions” of pounds . Crossrail will run for more than 73 miles from Maidenhead and Heathrow in the west to Shenfield and Abbey Wood in the east Photograph: Oli Scarff/Getty Images Unilever, the company behind Ben Jerry's ice cream and Dove soap, splashed the cash and acquired US toiletries firm Alberto Culver for 2.3bn in a bid to expand its range of personal care products. Among acquisitions are the TRESemm and Alberto VO5 haircare brands Photograph: Dan Chung for the Guardian Coalition ministers faced the spectre of a second phase of companies relocating from the UK on news that building supplies firm Wolseley is considering an offshore move . Next month its shareholders will vote on plans to register the business in Jersey while adopting Switzerland as home for tax purposes Photograph: Wolseley",36
885461,guardian,business,business_economy,Leonardo DiCaprio plays stockbroker Jordan Belfort in Martin Scorsese s latest film The Wolf of Wall Street,"We are just minutes into Martin Scorsese's financial black comedy, The Wolf of Wall Street, when the investment banker next to me starts slowly shaking his head. On the screen Leonardo DiCaprio's character, the crooked stockbroker Jordan Belfort, is waxing lyrical about his millions, his cars and his trophy wife and combining those two latter passions in a characteristically prurient scene. This is what gives the City a bad name, says my viewing companion, one of a group of senior City bankers gathered to compare their own career experiences with the excesses in Scorsese's film, released in UK cinemas on Thursday. As the story romps on through lavish beachside parties, office orgies and increasingly criminal dealings, the head shaking and seat-shuffling intensifies. I hope that people see this in a historical context and not in the current context, says the same banker, who worked in a big investment bank on Wall Street in the 90s before relocating to London. As the credits roll after almost three hours of Belfort's odyssey in the underworld he concludes: I would be disappointed if I had paid money to see that because it just isn't real. The title fingers Wall Street, but this tale is not about the investment banking world of corporate clients our viewer works in: They sold investments to widows and orphans and Jo Schmo on Main Street, he adds. The bond market expert in our party is less quick to distance his industry from Scorsese's tale. We are only five years on from the crisis, so I wouldn't pretend it was ancient history, he insists. For this banker, in the industry since 1981, several elements of the film ring true: conferences in glamorous locations, drunken lunches and the rambling pep talks before crucial deals. The wild chanting for the Wolf by enraptured staff was reportedly echoed on real-life Wall Street when Morgan Stanley's John Mack returned to the bank in 2005 after a stint at Credit Suisse First Boston. More recently there have been accounts of trading floors in thrall to former Barclays boss Bob Diamond's rallying cries. The junkets and lunches are now largely in the past, says the bond man. So is he worried about this latest take on the criminal side of banking will misrepresent the City? I am not sure people's opinions of bankers can sink a lot lower, but the comedy makes it appear to me a work of fiction, he says. The fund manager next to him reckons it will be grist to the mill for banker bashers: I imagine that people who are pissed off about bankers will read into it what they want to because it plays to lots of prejudices. But anyone vaguely familiar with the financial services industry would see it as a historical parody, says the 56-year-old, also in the markets since the early 80s. He questions how the virtually non-stop drug-taking and drinking tallies with an industry known for early starts. There aren't that many people who can cope with large amounts of alcohol and get up in the morning",17
1162775,guardian,money,business_economy,In town Shropshire Despite needing an update and full central heating this is the best address in Ludlow opposite the ruined castle with a walled garden and graceful period features across five bedrooms and three receptions Yours for 790000 Nock Deighton,"Wreck of the week: Devon. Several decades out of date, this six-bed house in Plympton, near Plymouth, is yours for 399,950. It’ll take about 100,000 to introduce it to the 21st century, but will be worth the effort: it has rolling views across a large garden to the hills, an overgrown garage and large rooms. But it currently has just one tiny bathroom, and you’ll lose at least a chunk of a bedroom to resolve this. Bradleys Photograph: Bradleys In town: Shropshire. Despite needing an update and full central heating, this is the best address in Ludlow: opposite the ruined castle, with a walled garden and graceful period features across five bedrooms and three receptions. Yours for 790,000. Nock Deighton Photograph: Chris Curl/Nock Deighton In the country: Worcestershire. This is the traditional fantasy of rural life – rose-hung door, beams and inglenook set in a village, in this case Childswickham. There’s also a vast, chic kitchen extension with underfloor heating. It’s a shame that one of the three bedrooms is up a separate staircase, while the main bathroom is downstairs. On the market for 475,000. RA Bennett Photograph: RA Bennett Dream home: Wiltshire. A roaring fire could be quite high on your list of aspirations this weekend – and Spa House in Middlehill, Box, boasts several. They are but a small part of its charm: the top draw is the mature garden, but the Bath stone exterior will also get pulses racing. Parts of the property date from the 1600s, while the rest of the 1.2m four-storey home was added in the 1700s. Chesterton Humberts , 01249 444557 Photograph: Chesterton Humberts",41
1138071,guardian,money,business_economy,What type of outfit do you wear for the office,"1. Have you ever felt the need to call in sick because you were having a bad hair day? a) Never. b) No, but I sometimes wish I could. c) I’m bald; every day is a bad hair day. d) Once, but my hair was actually on fire. 2. Which of the following examples would you consider to be a career-impairing wardrobe malfunction? a) Missing out a belt loop in the morning, and spending the whole day feeling that something isn’t quite right. b) Wearing the exact same shirt as my boss, and him saying: “Hey, nice shirt.” c) Going to the office in a Chelsea strip, when the new supervisor turns out to be an Arsenal fan. d) Putting on my “Tolkien Spolkien Here” T-shirt inside out, so no one realised how much I love spolkien Tolkien. 3. Which of the following best expresses your approach to dressing for work? a) I just put on a suit every day; it’s one less decision I have to make. b) I wear what’s comfortable. It’s a call centre, not a catwalk. c) I wear the same thing all week – jeans and a T-shirt – but I wash both at the end of every month. d) If you put your shoes on the right feet first time, it’s gonna be a good day. 4. Are you ever made to feel embarrassed about your appearance at work? a) No, if people don’t like the way I look, that’s their problem. b) Yes, I don’t like colleagues seeing my “Satan Rules” tattoo, because it actually says “Santa Rules”. c) Yes, but I obviously didn’t realise I still had my cycle helmet on during the meeting. d) No, the onesie covers a multitude of sins. 5. When you last had a job where your immediate superior was female, how did she make you feel about your appearance? a) She didn’t care, as long as I did my job properly. b) She never said anything, but I’m pretty sure she hated my shoes. c) Whenever I wore shorts to work, she’d make some snarky little comment, such as: “It’s February!” d) She was incredibly picky about every aspect of my appearance – right coloured trousers, shirt tucked in, no stains etc. Although that may have just been Pizza Hut policy. 6. Given your experience, what is the best advice you could give to men looking to get ahead in the workplace? a) Looking presentable every day shows you’re organised, eager to impress and possessed of an eye for detail. That can’t be bad. b) Don’t think too much about your appearance; keep your mind on the job, and you’ll be fine. c) If you think hardhat hair is bad, try concussion. d) You may think no one can tell they’re pyjama bottoms, but they have their ways. Answers Mostly a) You care enough to put your best foot forward, even though it doesn’t really matter. Mostly b) Your looks aren’t an issue at work. Congratulations on being a man. Mostly c) You appearance probably isn’t holding you",10
1051684,guardian,money,business_economy,Autoenrolment was introduced in a bid to tackle concerns about poverty among older people,"Fewer than one in 10 workers have chosen to opt out of workplace pensions under the auto enrolment scheme, but experts warn that the project is still in the early stages and too early to call a success, with only the largest companies signed up so far. More than 1 million people have been automatically enrolled into pension schemes since the scheme was introduced last October in a bid to tackle growing concerns about a poverty crisis among people in old age. Employees can opt out of the scheme, and the government estimated that about 30% of those eligible might choose to do so. However, while the latest figures show a larger take-up than expected, small and medium-sized businesses have yet to be included as the scheme is being rolled out gradually between now and 2018. About 1,000 of Britain's largest companies have already signed up, and 29,000 more employers will hit their date in the first half of 2014. Tom McPhail, head of pensions research at Hargreaves Lansdown, said: These early results are encouraging, but there is still a great deal of work to be done. The largest employers were always likely to produce the best results so the real challenges still lie ahead. By the end of 2014 we'll have a much better idea of whether we really are getting to grips with the pensions crisis. By 2018, the government estimates that between 6 and 9 million people will save more into a pension or join a scheme for the first time. However, last month's figures showed that fewer people are saving for retirement than at any time since official records began. In 2012, just 46% of UK employees were in a pension scheme, compared with more than 55% a decade ago. Despite the growth in the country's population, membership of workplace schemes fell to 8.2m in 2011 according to the Office for National Statistics, the lowest level since the 1950s. Under automatic enrolment, a portion of an employee's pay packet is automatically diverted to a savings pot for their pension, assuming they are aged 22 or over and earning at least 9,440 a year. For each 100 a worker pays in under auto-enrolment, the government adds 25 and their employer adds 75. So, for a 100 personal investment 200 is paid into a pension, doubling your money. About 1.7 million workers are not eligible for the scheme because they don't fit the criteria, either because they are too young or old, or don't earn enough. However, any worker earning over 5,668 can opt in to a pension and their employer is also obliged to pay in. Employers must inform eligible staff of the right to opt in to the company pension and get an employer contribution.",14
629856,guardian,business,business_economy,There has been mounting speculation that George Osborne could unveil changes to green and social levies at the autumn statement on 5 December,"An influential parliamentary committee has warned David Cameron that his promises of new policies to roll back green charges could push up the cost of energy bills rather than reduce them. The energy and climate change committee argues that Britain needs 110bn of new investment in electricity generation and transmission infrastructure that could be at risk if there are policy U-turns. Sir Robert Smith, a Liberal Democrat MP and chairman of the committee, is particularly concerned that mounting pressure over power prices could encourage the government to reduce subsidies to wind and other low-carbon technologies. Backtracking on these legally binding contracts will damage policy credibility, seriously undermine investor confidence and could increase the cost of capital for new energy investments – thus pushing up energy bills, writes Smith, who asks Cameron to confirm that he will not undermine these contracts. The letter argues that the energy efficiency of Britain's housing stock is crucial to insulate consumers from rising energy prices and support those on low-incomes struggling to heat their homes. However, the increasing use of levies on bills to fund energy efficiency policies like the Energy Company Obligation (ECO) is problematic since it is likely to hit hardest those least able to pay, writes Smith. We have previously noted that public funding is less regressive than levies in this respect. Will you consider moving these sources of funding to general taxation? There has been mounting speculation that George Osborne could unveil changes to green and social levies in the autumn statement on 5 December. British Gas owner Centrica and other power companies have said that they would immediately rescind bill increases if the government transforms the cost of supplying home insulation or fuel poverty measures by switching the burden from tariffs to general taxation.",23
895089,guardian,money,business_economy,Historic home Essex No surprise that the BBC series Lovejoy was filmed in Coggeshall it is completely idyllic Nestling next to the river Blackwater a door from the communal courtyard leads into a stunning openplan kitchen and sitting room Upstairs the single bedroom looks over the river The bathroom is small but still has room for a roll top bath as befits this characterladen property There are exposed beams throughout On the market for 200000 Heritage 01376 538053,"Historic home: Lancashire. There’s not much wrong with this 120-year-old stone cottage in Burton, Carnforth, that getting your own furniture in won’t cure. Wooden floors throughout the ground floor complement the plain walls and lovely fireplace in the living room, complete with wood-burning stove; and upstairs the three bedrooms are carpeted. But the pi ce de r sistance is the garden with its sunny terrace for dining out and a large but secluded lawned area. On the market for 335,000. Reeds Rains , 01524 548030 Photograph: Reeds Rains Historic home: Essex. No surprise that the BBC series Lovejoy was filmed in Coggeshall: it is completely idyllic. Nestling next to the river Blackwater, a door from the communal courtyard leads into a stunning open-plan kitchen and sitting room. Upstairs the single bedroom looks over the river. The bathroom is small but still has room for a roll top bath, as befits this character-laden property. There are exposed beams throughout. On the market for 200,000. Heritage , 01376 538053 Photograph: Heritage New build: Surrey. This 499,950 four-bed house is part of a gated development in parkland on the outskirts of Addlestone, close to the M25 and not far from the train station. All the homes in the development have solar generated hot water systems, white paint throughout, and the kitchens have granite worktops, double ovens and ceramic floor tiles. The gardens are landscaped and have patios to the rear. Savills , 01483 604992 Photograph: Savills New build: Berkshire. Space is not an issue for this house in Burghfield Common: two of the four bedrooms are en suite and the master bedroom measures a whopping 21’6” by 10’4”. The kitchen cum conservatory and the drawing room are equally generous, and it has a separate bay-fronted dining room. Cost: 495,000. Haslams , 0118 315 0102 Photograph: Haslams New build: Kent. The three bedrooms in this home in Marden are quite snug – the master bedroom measures 10’3” by 8’8” for example – but the kitchen and sitting room are a decent size, and the exterior looks welcoming with its partial cladding. The back garden is a clean slate, perfect for keen gardeners who want a project to get their teeth into. On the market for 279,000. Radfords , 01580 857067 Photograph: Radfords New build: Northumberland. The stone exterior of this six-bed house in Ovingham, near Prudhoe, belies the modern interior, with its sleek and recently refitted kitchen and bathroom. Burnside Close is a cul-de-sac in a conservation area, which consists of eight stone properties and won a national housing design award. This particular property is 499,500 and has a stunning garden with two stone patios, lawned areas and a potting shed. The current owner is willing to meet half the cost of the stamp duty payable on the house. Yellow , 01661 898033 Photograph: Yellow",78
1119314,guardian,business,business_economy,Vernon Hill outside a Metro Bank branch in Holborn London,"A bank that aims to challenge the big five high street institutions has raised almost 400m to fund its expansion plans. Metro Bank, which was founded by Vernon Hill, a US financier, said over the weekend it had raised capital by selling shares to institutional and private investors. The company said it sold the stock at a share price 30% higher than at its previous capital raising in June 2012, and that the deal brought the total amount raised by the bank so far to 641m. The capital raising is Metro's fourth since it launched in 2010 as Britain's first new high-street lender for more than a century. It promised to shake up the country's banking industry and now has 25 branches in and around London, with plans to have 200 by 2020. Last year it reported a 100m annual loss, which it said was expected during an early period of expansion. Each branch – or store, as the bank's founder and chairman, Vernon Hill, prefers to call them – costs a minimum of 2m to build and launch. Hill made a fortune from growing and selling Commerce Bancorp in the US for more than $8bn ( 5bn). The government is keen to encourage competition in a banking industry dominated by five players, two of which were bailed out by taxpayers during the financial crisis. Metro plans to use the new funds to expand its retail, commercial and private banking operations. It said that, following the capital raising, it was one of the most secure banks in the country, with a leverage ratio of 25% and a tier one capital ratio of 63%.",10
866807,guardian,money,business_economy,The government is planning to raise the state pension age as early as 2016,"This week's top stories • State pension age could rise to 66 in 2016 for men, eight years earlier than previously expected. The government is also considering bringing forward a rise to age 68. The TUC says that raising the state pension age will hit the less well-off more than the rich, who have a longer life expectancy. • The budget: George Osborne's emergency budget will see 700,000 more taxpayers in the highest tax band following changes to the personal allowance. While basic rate taxpayers will benefit, the higher rate tax threshold is likely to start on those with an income above 42,375 rather than the current 43,875. • Also in the budget, it was confirmed that child tax credits would be cut and child benefit frozen. The single-parent organisation Gingerbread said a family having a second child could be over 1,200 worse off this year. Feature The food taster Imagine doing a job where you can eat all you want, all day, and get paid for it. Then imagine your food range is limited to cereal and ryebread. Meet Jordans and Ryvita's taste and development manager Kirsten Hoskissen. Ask the experts: Homebuying Question of the week: Our offer on a house has been accepted. But the agents did not take the house off their website. Now the sellers have demanded an extra 15,000 . Our solicitor advises we pursue the estate agent. What do you advise? Our homebuying expert Virginia Wallis says: You are right to be worried. The agent has no legal obligation to take a property off the market. The sad fact is that sellers are free to change their minds and go back on an agreed price. • Any questions? Email our panel of experts on financial concerns, consumer gripes, legal wrangles, debt worries and career-related problems at money.editor@guardianunlimited.co.uk Tools Compare iPhone4 deals. The much-hyped iPhone 4 is now available over the counter. Marc Lockley compares the basic tariff of each provider and tariffs that offer the iPhone 4 for free.",14
557669,guardian,money,business_economy,Chancellor George Osborne is expected to announce 5bn of extra capital investment in a bid to stave off recession,"Plans to provide 5bn of public sector funding to stave off recession will hurt the poorest in society the most, charities for low-income families have warned. Chancellor George Osborne is expected to announce the extra capital investment in his autumn statement, with much of the money being scraped together from the cutting and freezing of the working tax credit (WTC). Universal child benefit and two parts of the WTC – the basic and 30 hours payments – were frozen for three years starting in April 2011. But Ian Mulheirn, director of the Social Market Foundation , said the government could still freeze the third part, which is paid to couples and lone parents with children. Freezing this payment, which is worth 1,950 a year, rather than increasing it in line with inflation would save the government 300m in the first year and 600m in the second. Gavin Kelly, chief executive of the Resolution Foundation , an independent research and policy organisation, said: Taking cash away from families on low- to middle-incomes would be iniquitous as this will hit precisely those households who have already been on the end of the most severe squeeze of their lives – but it's also economically short-sighted as these are precisely the families who are most likely to spend it. Every pound taken out of their pockets is likely to be a pound taken out of consumption in the economy. Gingerbread , the charity for single parents, said 36% of all single parents are WTC claimants, compared to just 15% of couples with children, meaning single parents are twice as likely to be in the WTC group as couples with children. Chief executive Fiona Weir said: Stories of a freeze on tax credits or a raid on benefits have single-parent families nervous. With a flatlining jobs market and rocketing prices they cannot afford to take any more cuts. In last year's spending review, the chancellor pledged his actions would not increase child poverty. Children should not be made to pay for the financial crisis. Families on low incomes already face a raft of reductions and freezes to their benefits announced in the 2011 budget. Parents will have to pay between 600 and 1,400 a year more for childcare by 2015 because of cuts to the WTC, a childcare voucher freeze and rising care charges, according to research by the Social Market Foundation. Although those on high incomes (families with at least one parent who is a higher rate tax payer) face the biggest increase from 3,450 a year to 4,900, and while those on middle incomes (families not eligible for tax credits but with no parent who is a higher rate tax payer) will see their childcare contribution increase from 3,700 a year to 4,600, the increase experienced by low income families (no higher rate tax payer and qualifying for tax credits) from 900 a year to 1,550 will have the most impact. Our analysis shows that for the same amount of childcare a low-income family in 2015 can expect to pay 62% more in today's money",19
