item_id,source,topic_raw,category,caption,article_lead,caption_len_tokens
1110341,guardian,news,world_society,ShopperTrak s counters are placed at the entry and exist points of their clients stores Image The Guardian,"If you walk into, or leave for that matter, the Crocs store on New York's fashionable Spring Street, a small device will register your presence and, later, your departure from the store. In fact, if you're a Crocs aficionado, this will happen to you in almost half of all their stores around the world . Some stores are also piloting technology by ShopperTrak , where your movements might be monitored. This can mean anything from devices using signals from your smartphone tracking your movements around the entire store to whether you go to a specific part of the store where a device will, again, note your presence in the area. Crocs, amongst other retailers, are implementing such technology in order to compete with online retailers who can offer customers specific items based on your activity across the internet, tracked through virtual cookies. ShopperTrak's chief sales officer Kevin Kearns said online retailers (such as Amazon) were one of the reasons why interest in the area of physical analytics is growing rapidly; the company grew 61% last year and 42% the year before, with brick-and-mortar stores wanting more than ever to understand customer behaviour. Since online retailers have been able to do this for years, stores are only just balancing the scales, Kearns said. He told the Guardian: When you look at something on the web, you get ads that pop up and follow you around - companies like that have much better advantage over brick-and-mortar retailers and so they're under more pressure to equalise the playing field. The concept is simple - there is a revolution happening in retail stores, where the emphasis is no longer on building revenue through opening new stores but maximising revenue within each store by using space efficiently. In some ways, this is an area that Apple has dominated, with their stores last year performing seventeen times better than the average retailer . How does it work? ShopperTrak's 'counters' are placed at the entry and exist points of their clients' stores. Image: The Guardian It's all about collecting data, really. ShopperTrak's core technology (their 'managed service') measures how many people are in a store at any given time through small devices placed at the entrance of stores, such as the ones placed in some Crocs stores. The technology contains two lenses that heavily pixellate the output, so the shopper cannot be identified. They can also change the height threshold to discount any children that have walked in. The point of counting the number of people in a store is simple, according to Kearns. For example, a customer that gets irritated because there aren't enough staff to serve them leaves the store, amounting to a large sum of lost potential revenue. This way, companies can match up predictions of how many people will be in a store at any given time (based on past data) and suitably employ enough staff to be able to properly serve their customers. This is just smart business - people can shop online but many choose to shop in stores for the customer experience.",18
1453959,bbc,arts_culture,entertainment_culture,David Jason played Arkwright s foreverdowntrodden nephew and delivery boy Granville in the original series of Open All Hours,"Open All Hours Open All Hours Life in an unassuming grocer's shop at the end of a non-descript row of terraced houses in Doncaster may not at first glance seem an ideal setting for TV comedy gold. But, as Roy Clarke, writer of classic BBC sitcom Open All Hours, puts it, life in that Yorkshire corner shop was ""a barmy self-contained little universe"" - and one which attracted millions of viewers. Now that ""barmy"" universe is once again being brought to life as Open All Hours returns to UK screens on 26 December for the first time in almost three decades. Running for 26 episodes between 1973 and 1985, Yorkshireman Clarke's original series of Open All Hours followed the moneymaking antics of miserly grocer Albert Arkwright - played by comedy legend Ronnie Barker - who also acted as a reluctant father figure to his nephew and delivery boy, Granville. Twenty-eight years on and that unassuming Doncaster grocer's is throwing open its door once again to a 21st Century audience. As well as featuring Sir David Jason as Granville, Still Open All Hours also features original series stalwarts Lynda Baron as nurse Gladys Emmanuel, who Arkwright perpetually tried - and failed - to woo, and the ever-indecisive Mavis, played by Maggie Ollerenshaw. For writer Clarke, also famous for long-running Yorkshire-based BBC comedy Last of the Summer Wine, coming back to Open All Hours was an ""exciting"" return to well-loved comedy territory. ""I'd thought of myself as retired and no longer connected with the business. But when this came up, wow! It's a stroll down memory lane and a joy. ""To me, its appeal comes from the same region as music hall and variety. Basically, that shop is a stage and people do their act and off they go again."" The aim of the new one-off show was to recreate the atmosphere of the original series, said Clarke. ""We've moved it on as little as possible. We've tried to keep it as close as possible to what it was. It's still the same shop, we've got Gladys, we've got Wavy Mavis and others. ""I've enjoyed it, I've so enjoyed it, trying to recapture that atmosphere. I've had a ball."" Clarke's ""stroll down memory lane"" even saw the cast physically return to the shop on Lister Avenue in Balby, Doncaster, where the external scenes were shot in the original series in the 1970s and 1980s. ""It's a hairdresser's just as it was,"" explains Clarke. ""It's modernised a bit since then. What a stroke of luck that it's still there and that they were prepared to let us faff it about."" Sadly, however, Ronnie Barker's death in 2005 meant that the character few would dispute was the very heart of Open All Hours was forever lost to the show's 21st Century reboot. The on-screen chemistry between Barker and Jason in the original series was something special, said Clarke. ""How could you get a cast like Ronnie Barker and David Jason together again? It would never happen. It was a pure fluke,"" he said. The death of",19
1547000,bbc,arts_culture,entertainment_culture,He said it is important that his work spreads the feelgood factor,"Dubbed the ""Banksy of the photographic world"", the mysterious Villager Jim only picked up a camera a few years ago but now makes his living from taking wildlife snaps. Here, he explains how a picture of his dog went viral, his passion for wildlife, and how he is enjoying being anonymous. ""Everybody knows my Dilly shot, says Villager Jim. ""I think it is one of the most viewed Labrador pictures in the world."" He said the photo came about after his dog came back from a walk and was ""nodding off"" in a chair at their Peak District home. ""I had just bought a new lens and was resting it on my hands,"" he said. ""Like a kid with a new toy."" ""So, I took a photo and that one picture has changed my life."" The picture of Dilly first went viral after it was used in a story claiming she belonged to an American marine who had served in Iraq and Afghanistan. ""It is totally made up,"" says Villager Jim, ""But it got to the point where I just couldn't do anything about it - it was appearing on hundreds of internet sites. ""So, I thought I would look at it positively - it's more people looking at my pictures."" Villager Jim said the idea of keeping his real identity a secret started as a bit of a laugh. He said the landlord of his local would point him out to tourists as the photographer who took the Dilly picture and other images in a book displayed at the pub. Jim said he wanted to be able to enjoy a ""quiet pint"" without being disturbed - so came up with the idea of the name. The 50-year-old, who prefers to remain out of the limelight, said: ""Amazingly, there is only one person - who I won't name - who put my details out there - and he was another photographer."" Villager Jim, who was likened to Banksy when he appeared on the BBC's Countryfile show, has recently made the headlines for campaigning against a planned deer cull near his home. He said: ""It's a funny thing - it wasn't meant to be a campaign - I just realised it was something where I wanted to put my head above the parapet and say what I thought. ""I'm lucky to have a bit of a following on Facebook and although normally I like to keep it light-hearted, with the cull of the deer at Curbar, it hit a chord and I felt I should say something."" The campaign has attracted the support of almost 9,000 people to date. The photographer said: ""I'm not political and am no expert on conservation, but I just thought there had to be a more humane way."" He said: ""I like to take pictures that make people smile - I get people who can't get out saying it's lovely to see the countryside come to them."" He puts his success down to a combination of the viral photo of Dilly, being lucky enough to have an abundance",12
679529,guardian,media,science_technology,Daily Mail no royal baby magic for the BBC,"The Daily Mail can't resist aiming another volley at the BBC – this time over the corporation's royal baby coverage. Was the BBC over the top? it asks, dutifully reporting that viewers have accused the corporation of sycophantic coverage after saturating its airwaves since the royal announcement on Monday evening. All very well, were it not for the fact that the paper itself prints another bumper 20-page package of royal coverage, including pictures, opinion pieces, features, timelines, backgrounders, open letters and more. Monkey wonders whether a story attacking the Beeb's republican bias has already been prepared for when the corporation scales back on its royal baby stories.",9
1199989,guardian,film,entertainment_culture,Hungry for no more Donald Sutherland as the evil President Snow in the final Hunger Games chapter,"Alongside Harrison Ford, Morgan Freeman and Chris Cooper, Donald Sutherland is one of cinema’s rare late starters. The vast majority of his most notable screen appearances all occurred after he was 35 – an OAP in Hollywood terms. Related: The Hunger Games: Mockingjay - Part 2 review: Jennifer Lawrence drags franchise through final round But the actor, known as one of the most criminal Oscar absentees of all time (he’s never received a nomination), has made up for lost time, with over 150 screen credits since. This week, he makes a final appearance as the snarling bad guy of the Hunger Games franchise. To mark the occasion, here’s a look back at his finest big screen appearances. M*A*S*H Sutherland had cropped up in a few minor roles before this (including a key turn in The Dirty Dozen that he only bagged because another actor dropped out) but Robert Altman’s 1970 war satire gave him the chance to play his first lead. His performance as the rebel surgeon Hawkeye showcased his comic skills despite rumours of tension on set between the actors and Altman, with Sutherland reportedly trying to get the director fired. Kelly’s Heroes Giving him another chance to flex his laid-back slacker shtick, Sutherland was for many the scene-stealing standout of this wartime comedy. Although he was surrounded by a far more experienced cast, including Clint Eastwood, Telly Savalas and Don Rickles, his role as the negative wave-hating Oddball became the film’s main draw. His relaxed hippy demeanour belied Sutherland’s off-screen troubles, as the actor nearly died of meningitis during the shoot. Klute Alan J Pakula’s noirish thriller gave Jane Fonda a welcome chance to darken her oeuvre with a role as a prostitute and she deservedly won an Oscar for her work. But Sutherland was more than just her co-star: he was her equal as the private detective she becomes entangled with. Their chemistry was intense and Sutherland made a potentially hackneyed character feel real. Don’t Look Now Sutherland’s outrage over the impending remake of Nicolas Roeg’s haunting 1973 horror is perhaps understandable when you rewatch the film over 40 years on and notice its effect is still as devastating. As a man grieving over the tragic death of his daughter, Sutherland gives a heartbreaking performance. His realisation that perhaps she might have returned is masterfully handled, and a much-discussed sex scene with on-screen wife Julie Christie remains grounded yet erotic. Invasion of the Body Snatchers Before Sutherland says anything else disparaging about the Don’t Look Now remake, though, he should probably give his 1978 take on the paranoid alien tale another watch. A frightening update of Don Siegel’s 50s adaptation of Jack Finney’s cult novel, it proves remakes can work by transplanting the original’s small-town chaos to the big city without losing the story’s creepy edge. As with Don’t Look Now, it ends with one of the most terrifying horror finales of all time.",17
555410,guardian,environment,science_technology,The contested area of the Isle of Grain contains some wildlife that is nearextinct in the UK,"It looks like one of Britain's least attractive places, a blighted stretch of abandoned industrial land littered with plastic, broken concrete, crash barriers and building rubble. Contaminated with asbestos, oil and industrial chemicals, this 189-hectare (467-acre) former BP oil refinery brownfield site on the Isle of Grain in the Thames estuary is a messy, dangerous place. But the site near Rochester in north Kent is also potentially one of Britain's two or three most important wildlife sites – the equivalent of a national park for bees, butterflies, beetles and other invertebrates. Left alone by humans for nearly 25 years, fenced off and allowed to degenerate by its present owner, National Grid, this remote corner of the Thames Gateway is being compared to a miniature lost world by conservationists who are fighting to avoid its planned destruction to make way for a giant lorry park. No one knows exactly what nature has squatted here, says Sarah Hensall, a conservation officer with the charity Buglife . In the past 40 years, she says, one person has been allowed in to study its wildlife. In a few hours in August 2009, that researcher found 258 species of invertebrates, birds and reptiles. Of these, 13 were classified as threatened with extinction on the conservation red list, many were priority species that Britain has to protect in law, 23 were nationally scarce and 11 were considered rare. They included the white eye-stripe hoverfly ( Paragus albifrons ) – until recently believed to be extinct – and Mellet's downy-back beetle ( Ophonus melletii ) , which is so rare that it has been seen only five times in the UK in the past 20 years. The site is also home to most of Britain's rarest native bees, including the brown-banded carder bee ( Bombus humilis ) and the shrill carder bee ( Bombus sylvarum ). Not surprisingly Hensall, an ecologist, is eager to get on to the site. To find a habitat of this size and quality, she says, is extraordinary. It looks messy and polluted but sites like this are few and far between. It's perfect 'open mosaic' habitat for bugs, spiders, flies and insects. They need this mix of bare land, pools, ditches. It's got everything. They can burrow in it, bask, shelter and feed there, breed and hibernate. It's just heaven for them. She wants to take a team of researchers through the fence to study the wildlife. She is confident that if four people could go in for a few days several times over a year, as recommended by government ecologists, they could record 1,000, perhaps even 1,300 species. This would put the old refinery site on a par with West Thurrock marshes , an old power station site in Essex and now better protected after a long struggle. But it is unlikely she will get permission, because Buglife and National Grid are locked in a court dispute over the future of the site. The company wants to turn it into a giant lorry park and warehousing for Thamesport, Britain's third largest container port,",17
834150,guardian,sport,sport,First lady Michelle Obama with her brother Craig Robinson former Oregon State basketball coach,"Oregon State has fired basketball coach Craig Robinson – most famous for being President Obama's brother-in-law – after six seasons, according to reports. According to Sports Illustrated , Robinson has three years left on his contract and is owed around $4 million by the university. In six years at Oregon State Robinson's team went 94-105 and failed to reach the NCAA tournament. The Beavers were 16-16 last season and all five starters from that team are leaving. The timing of the move is unusual as the college's basketball season finished six weeks ago. Like his sister, Michelle Obama, Robinson graduated from Princeton University. He was a two-time Ivy League Player of the Year and also a graduate from the University of Chicago Graduate School of Business. Robinson went into business before returning to basketball.",14
557775,guardian,artanddesign,entertainment_culture,Alice Grahame s home in south London was designed by architect Walter Segal,"“Oh!” I hear someone say. “It’s just an ordinary bathroom!” I detect a note of disappointment coming from upstairs. In my haste to appease the waiting crowds and get the queue moving, I have forgotten to rope off part of the upstairs – and have accidentally allowed visitors a glimpse of the squalor that is the family bathroom, complete with broken showerhead, unscrubbed bath and an array of squished toothpaste tubes and oozing bottles of cheap shampoo. Next door to that, also visible, is a child’s bedroom jam-packed with all the junk that we have removed from downstairs to achieve a lovely minimalist look. The illusion that we live in a perfect, clutter-free show home is shattered. As I discreetly usher out the stray guests and close the door on our everyday mess, I ask myself: why would anyone allow hundreds of strangers to traipse through their private living space? Why would you turn your family home into a museum for a day and have hordes of sightseers examine your kitchen cupboards, bathroom, even your bed? And yet people do. Open House, London’s festival of architecture, has been showcasing good design since 1992, allowing the public to see inside buildings not normally open to them. This weekend, 800 venues will take part, including government offices, company headquarters, theatres, cultural centres and schools. About 10% of the buildings are residential. “Originally, we knocked on people’s doors if their house looked interesting,” says Victoria Thornton, the project’s founder. “Now we do research. And sometimes we’re approached by architects and individuals who want to share their designs.” So, while there will be opportunities to see inside some iconic landmarks, including the Bank of England, the Gherkin, 10 Downing Street and Lloyds, there will also be more humble buildings on show – like my modest south London home in Walters Way (see “Life on stilts”, overleaf) and these three others... A wow! in every room A bath with a view: Peter Tompkins’ home in St Pancras Chambers. Photograph: Sean Smith/Guardian St Pancras Chambers: part of the Victorian gothic St Pancras station and hotel (NW1 2AR) Peter Tompkins is not surprised by the constant interest in his home. He lives in the clock tower of St Pancras station – designed by Sir Gilbert Scott as part of the Midland Hotel, which opened in 1873. His dramatic three-bed flat, with its vast 10m high living area, is frequently rented out for parties, weddings, photo shoots and overnight stays. It’s easy to see the appeal: the space makes full use of the original beams and Scott’s stonework and brickwork, brought down from the Midlands by the Midland Railway company. “The quality of craftsmanship is so good,” Tompkins says. “It’s always a pleasure to point out the fine stone carving and excellent brickwork. No one would build anything so preposterously expensive today.” Some people might be daunted by the prospect of furnishing such an architecturally stunning space, but Tompkins explains that he tries not to detract from the Victorian brickwork by overdoing it. “I try to have one thing in",13
1142313,guardian,uk,politics_government,Striking tube workers front a picket line at Victoria station,The entrance to Temple underground station Photograph: Peter Macdiarmid/Getty Images Passengers wait for a bus near Waterloo station Photograph: Peter Macdiarmid/Getty Images The entrance to an underground station in west London Photograph: Lefteris Pitarakis/AP Passengers get on a bus near Waterloo station Photograph: Peter Macdiarmid/Getty Images Commuters queue for a water taxi from the London Eye pier Photograph: Dan Kitwood/Getty Images Cyclists and pedestrians pass a lone hire cycle among the empty racks on the Embankment Photograph: Sang Tan/AP A commuter waits on a empty platform at the closed Victoria underground station Photograph: Sang Tan/AP Workers cross Waterloo bridge Photograph: Peter Macdiarmid/Getty Images A woman runs to catch a water taxi Photograph: Ben Stansall/AFP/Getty Images Commuters wait at a bus stop in central London Photograph: Lefteris Pitarakis/AP Aan electronic information board gives details about underground services Photograph: Lefteris Pitarakis/AP A cyclist on a hired bike passes a bus queue in Clerkenwell Photograph: Tony Kyriacou/Rex Features Passengers line up to get on a bus near Waterloo station Photograph: Peter Macdiarmid/Getty Images Striking tube workers front a picket line at Victoria station Photograph: Andrew Winning/Reuters A commuter leaves the underground station at Piccadilly Circus Photograph: Dan Kitwood/Getty Images,10
1128583,guardian,world,politics_government,Former lord chancellor Lord Falconer said he was sceptical that the Edward Snowden leaks had done as much damage as intelligence chiefs claimed,"Britain's intelligence chiefs may have exaggerated the threat posed to national security by the leaking of the NSA files, according to a former lord chancellor who has questioned whether the legal oversight of MI6, MI5 and GCHQ is fit for purpose . Lord Falconer of Thoroton said he was sceptical of the claim by the heads of GCHQ, MI6 and MI5 that the leaks represent the most serious blow to their work in a generation, and warned that the NSA files highlighted bulk surveillance by the state. Falconer, who also said he deprecated attempts to portray the Guardian as an enemy of the state , pointed out that 850,000 people had access to the files leaked by the US whistleblower Edward Snowden. Falconer, a close ally of Tony Blair who served as lord chancellor from 2003-07, told the Guardian: I am aware that the three heads of the agencies said what has been published has set back the fight against terrorism for years. Sir John Sawers [the chief of MI6] said al-Qaida would be rubbing their hands with glee. This is in the context of maybe 850,000 people literally having access to this material. Falconer, who is in charge of Ed Miliband's preparations for government, added: It seems to me to be inconceivable that the intelligence agencies in the US and the UK were not aware that it would not be possible to keep secret these sorts of broad issues for any length of time. If the position was that the USA and the UK were intending to keep the general points I have been talking about secret then that seemed to me to be a very unrealistic position. Although I take very seriously what they say [about the importance of secrecy] I am sceptical that the revelations about the broad picture have necessarily done the damage that is being asserted. In his Guardian interview Falconer, who described himself as a strong supporter of the intelligence agencies from his time working with them during his decade in government: • Warned of very, very serious questions about whether the law has kept up with the rapid pace of technological change which has permitted what he describes as bulk surveillance . • Hit out at the former Tory defence secretary Liam Fox, who has written to the new director of public prosecutions, Alison Saunders, to ask her to assess whether the Guardian has breached counter-terrorism laws by publishing details from the leaked files . Falconer said: I think it is thoroughly wrong that, in the light of the disclosures that have been made, the Guardian is being treated in a similar way to an enemy of the state. Far from being an enemy of the state an organ like the Guardian, or indeed the New York Times, is part of the functioning of our democracy that makes the state as strong as it is. • Praised the Guardian and the New York Times, which have formed a partnership to report on the leaked files, for working in a responsible way by alerting the agencies",23
804587,guardian,music,entertainment_culture,Landmark concert Paul Simon,"He was clearly determined to get it right this time. Twenty-five years on from his controversial Graceland show at the Royal Albert Hall , Paul Simon was at a London festival to revive the songs from his hugely acclaimed but troubled album, backed by many of the same South African musicians. In 1987, he didn't look as if he was enjoying himself – which was understandable, as he was almost swamped by his band, and there were anti-apartheid demonstrators outside the Albert Hall, complaining he had broken the cultural boycott. Now there was no political pressure, the sound balance was perfect, and he actually smiled. His lengthy and carefully constructed set wasn't quite in the Springsteen league, so there was no danger of the organisers pulling the plug . But it still lasted nearly three hours, enough time for a (mostly) immaculate Graceland to be matched against a retrospective of his impressive career and appearances from three sets of guests. Paul Simon is now 70, but his voice is still faultless. Dressed in a blue suit, T-shirt and grey hat, he kicked off with a brassy, upbeat Kodachrome , the slow and thoughtful Dazzling Blue from his most recent album, and then a rousing 50 Ways to Leave Your Lover, driven on by veteran South African guitarist Ray Phiri and saxophonist Barney Rachabane. Then he introduced his first guest, Jimmy Cliff , who revived The Harder They Come and that great reggae protest song Vietnam , with Simon now joining in. There were more surprises to come, as Simon segued from Hearts and Bones to Junior Parker's Mystery Train and Chet Atkins's Wheels . Then it was South Africa's turn. Ladysmith Black Mambazo showed off their nine-part harmonies before Simon joined them for the first Graceland songs – an exquisite Homeless and then Diamonds on the Soles of Her Shoes. Next came a gutsy treatment of The Boy in the Bubble, before Simon broke away from Graceland to introduce Hugh Masekela , who repeated two of his songs from the 1987 show, the rousing Bring Him Back Home (now a tribute to Nelson Mandela's 94th birthday this week), and a passionate, theatrical treatment of Stimela. There was also a strong solo appearance from Thandiswa , but she sounded unexpectedly laboured joining Simon for Under African Skies, the only disappointment of the night. A finale of Graceland and You Can Call Me Al was followed by encores that included an exquisite solo revival of Sound of Silence. This was surely one of the landmark concerts of his career. • This article was amended on 17 July 2012 to correct the title of the song Diamonds on the Soles of Her Shoes, from Diamonds on the Souls of Her Shoes.",4
1570200,bbc,law_crime,world_society,Police are still maintaining a presence at the Regency Hotel in Dublin,"Armed police in the Republic of Ireland have been manning checkpoints in a bid to prevent retaliation for the murder of a man at a boxing weigh-in in Dublin. The man who died was David Byrne, 33, from Raleigh Square in Crumlin in the south of the city. Police now believe at least six people were involved in the gun attack at the Regency Hotel on Friday afternoon. They said they were making progress in identifying some of them. Two other men were injured in the attack at the hotel at about 14:30 local time. One has since checked himself out of hospital. Irish broadcaster RTÉ is reporting that the other man was shot in the chest. RTÉ said the checkpoints are due to continue for at least the next few days. Armed police have been manning checkpoints in Dublin city centre. Police are maintaining a presence at the Regency Hotel and have indicated they will be making international inquiries as part of their investigation through Interpol, Europol, and their liaison officers in the UK and Spain. Police said three of those involved in the attack wore police-style SWAT team uniforms. Those dressed in the police uniforms were armed with assault rifles. One of the other gunmen was dressed as a woman and wore a blonde or auburn wig. The other was described as being middle-aged and stocky and wore a beige cap. They were both armed with handguns. The sixth gang member was driving a getaway van. A van was found burned out a short time after the shooting in the Charlemont estate in the Marino area of Dublin. Police have appealed for information from anyone who may have seen a silver Ford Transit van in the vicinity of the Regency Hotel between 13:30 and 14:30 local time on Friday afternoon. ""Did anybody see this van in the vicinity of Swords Road, Griffith Avenue or the Charlemont estate in Marino between 14:30 and 15:00 or at any time in any location in the last number of days?"" Assistant Commissioner Jack Nolan added. The shooting happened during a weigh-in for a World Boxing Organization (WBO) title fight between Jamie Kavanagh and Antonio Joao Bento. Mr Kavanagh tweeted to say he was ""OK"" , adding: ""I was lucky today is all I can say."" Irish Prime Minister Enda Kenny described the attack as ""a new low"". The Catholic Archbishop of Dublin, Diarmuid Martin, said the shooting was ""despicable"". Retaliation fears RTÉ has reported that police are concerned that there could be retaliation for the attack. The broadcaster has said police suspect the shooting could be related to an ongoing feud between two criminal gangs following the murder of Dubliner Gary Hutch in Spain last year. It said Mr Byrne was well-known to police and had been questioned several times over serious and organised crime. 'Never felt terror like it' BBC Radio Foyle's sports reporter Kevin McAnena, who was at the weigh-in, said he ""never felt terror like it"" when one of the attackers pointed a gun at him. He said he saw one",12
446629,guardian,uk,politics_government,Damian Green the immigration minister intends to restrict access to the labour market for failed asylum seekers,"Home Office ministers are trying to thwart the impact of a supreme court ruling lifting a work ban on 45,000 asylum seekers by severely restricting the jobs they can apply for. The immigration minister, Damian Green, wants to bar the asylum seekers from more than 28.5m jobs and restrict them to industries in which there are official staff shortages. Home Office officials are investigating the possibility of telling asylum seekers they can apply only for vacancies among 400,000 skilled jobs in shortage occupations – a tiny fraction of the jobs in the UK economy. Asylum seekers would have to be qualified maths teachers, chemical engineers, high-integrity pipe welders or even experienced orchestral musicians or ballet dancers to have any hope of being allowed to work. The conditions mirror the restrictions of the points-based immigration system which bans unskilled workers from outside of Europe from working in Britain. This week's supreme court ruling said failed asylum seekers who made a second fresh claim for refugee status should be allowed to work if they had waited more than 12 months for a new Home Office decision. The ruling is in line with an EU directive that lays down minimum standards for the reception of asylum seekers across Europe to ensure a dignified standard of living. The supreme court rejected the home secretary's argument that this group of asylum seekers should lose this protection because their initial application had been rejected. Refugee welfare groups have been fighting for more than 10 years to lift the ban on asylum seekers being allowed to work in Britain while their applications are decided. This is the first time the courts have backed the principle. Immigration barristers say the ruling will mean that tens of thousands of failed asylum seekers whose fresh applications are grinding their way through the system will be entitled to basic rights, including the right to work. The court said any problem with undeserving cases should be dealt with by resolving them promptly rather than by denying those involved their fundamental rights. The Home Office says that up to 45,000 failed asylum seekers are likely to be affected by the ruling. Many of them are among the 450,000 legacy cases , some dating back more than 10 years, which the Home Office is working through in a backlog exercise. Green confirmed his intention to severely restrict the jobs open to asylum seekers who have waited more than a year for a decision. He said: I believe it is important to maintain a distinction between economic migration and asylum – giving failed asylum seekers access to the labour market undermines this principle. He claimed the ruling would have only a short-term effect as the long delays in the asylum system will be resolved by the summer of next year when all the older asylum cases are concluded . Jonathan Ellis, director of policy and development at the Refugee Council, said the Home Office's response to the ruling was disappointing . The supreme court ruled that this group of asylum seekers has the right to work under",17
1452590,bbc,international_relations,politics_government,Mr Capitanich called US mediator Daniel Pollack incompetent,"Argentina has blamed the US for its debt default, calling the mediator in failed talks ""incompetent"". Cabinet Chief Jorge Capitanich said his country was considering opening proceedings at international tribunals in The Hague after it was declared to be in technical default. The announcement came just hours after last-minute talks in New York with a group of bond-holders failed. The bond-holders are demanding a full pay-out of $1.3bn (£766m). Argentina says the bond-holders are ""vultures"" using the South American country's debt problems to make a big profit. The investors are US hedge funds that bought debt cheaply after Argentina's economic crisis in 2001-2002. They are also known as ""hold-outs"" because they did not sign up to a restructuring of debt which the majority of bond-holders agreed to in 2005 and 2010. Under that deal, investors agreed to settle for about a third of what they were originally owed. However, hedge funds NML and Aurelius Capital Management bought up a large chunk of the remaining distressed debt at low prices. They demand to be paid the full face value of their holding. 'Shameful handling' Mr Capitanich said Argentina would denounce the ""vulture funds"" before the International Court of Justice at The Hague and the United Nations General Assembly. He said the US was to blame for its ""shameful"" handling of the funds' case against Argentina. At the scene in Buenos Aires: Katy Watson, South America Business Reporter Not much has changed on the streets of Buenos Aires. Life carries on as usual. The fact is that people here are already facing high inflation - day-to-day life has been getting harder in the past few years. January saw the peso devalued by 20%. So the feeling here is that it's bad already, it will just continue on a downwards path. For those who are angry, some of that anger is directed at these so-called vulture funds and they say Argentina needs to fight back. But there are those frustrated by the way the government has handled the crisis. As one person told me outside the Casa Rosada, the president's office, the vultures live there too. Economy minister Axel Kicillof also criticised US District Judge Thomas Griesa and court-appointed mediator Daniel Pollack. ""Judge Griesa took the side of the vulture funds throughout the negotiations. As I mentioned before, the negotiating table was tilted towards them,"" he said in a news conference. ""We remain open to dialogue,"" Mr Kicillof said. Another court hearing has been scheduled for Friday. Rufo clause The Argentine government had expected the dispute to go all the way to the US Supreme Court, which would have bought the country more time. But in June, the Supreme Court declined to hear Argentina's appeal against the decision of a lower court that made it liable for the money. Under that court's ruling, Argentina cannot use the US financial system to keep paying the restructured bondholders unless it also pays the ""vulture funds"", placing it in technical default. However, Mr Capitanich denied the country was in default at all, arguing that it has the money",8
622438,guardian,film,entertainment_culture,Costume change Sacha Baron Cohen pictured here in character as Bruno was to have posed as a female Navi at the Oscars ceremony,"It's not just Hurt Locker producer Nicolas Chartier who has been disinvited from this year's Oscars ceremony. According to reports, the British comic Sacha Baron Cohen has now joined him out in the cold. Baron Cohen was originally scheduled to present an award alongside Ben Stiller, only for Academy bosses to get jittery over his planned routine. Sources suggest that the Br no star was to have posed as a blue-skinned female Na'vi from Avatar, while Stiller translated her speech. The skit was to end with the Na'vi claiming to be pregnant with the love child of director James Cameron. Oscar organisers allegedly decided that the sketch risked offending Cameron. Let's just say that Cameron isn't known to be, shall we say, self-deprecating, an insider told New York magazine . However, Cameron himself claims that he had no involvement in Baron Cohen's removal. If they want to poke fun at Avatar on Sunday night, that's OK by me, he assured E! Online . Yesterday, Baron Cohen's representative Matt Labov confirmed that the comic had been dropped. I hate to use the term because it's so ubiquitous, but there were creative differences, Labov admitted. Nothing acrimonious, but both sides felt that since they couldn't agree, Sacha might as well remain in London.",23
1140282,guardian,business,business_economy,Santander CEO Alfredo Saenz has resigned after a longrunning governance dispute in Spain,"One of Europe's most powerful bankers, the Santander chief executive, Alfredo S enz, has resigned after a long-running row about whether he should be banned from heading the eurozone's largest bank. The shock replacement of 70-year-old S enz by internal candidate Javier Mar n comes just two weeks after the Bank of Spain ordered a review into whether or not he would meet new rules governing bank executives with criminal convictions. S enz was convicted in 2009, and handed a three-month suspended jail sentence, for deliberately making false allegations against four businessman who owed money to his previous bank, Banesto. The businessmen were remanded in jail in 1993, but later proved their innocence. Sixteen years later they won a case against S enz. Under Spain's banking rules at the time, the sentence automatically meant he would have been declared unfit to run a bank as soon as the appeal process ran out. The court declared that S enz knew the allegations were false, including those in later versions of the writ . The Socialist government of Jos Luis Rodr guez Zapatero tried to pardon him, stating that this also included wiping out his criminal record, thus allowing him to continue at Santander. But that was struck out by the supreme court, which declared that governments could not wipe a criminal record. On 12 April, the current conservative government of Mariano Rajoy changed the law to ensure that those with criminal records were not automatically banned from senior bank jobs. However, the law left the decision with the Bank of Spain on S enz's credentials and opened a new formal inquiry a few days later. A decision had been expected in May. The government said the new law was meant to reflect European Banking Authority guidelines, which nevertheless state that criminal or relevant administrative records should be taken into account . Santander sources at the time said that S enz remained energetic and hard-working, so his resignation seemed unlikely to have anything to do with his health. He takes away an €88m ( 74.2m) pension pot. El Pa s on Monday reported that the finance ministry had been opposed to allowing S enz to continue at the bank. Santander has quadrupled in size since S enz took over as CEO in 2002, expanding into Britain by buying Abbey National, Alliance Leicester and much of Bradford Bingley, rebranding them with the Santander name. The board of directors expressed its recognition of and gratitude for Alfredo S enz's extraordinary achievements, a company press release stated. S enz's role as chief executive is more akin to that of a chief operating officer – Emilo Botin remains executive chairman of Santander. His daughter Ana Botin runs the UK arm of Santander. Santander wants to float off the UK arm but the move has been delayed until next year at the earliest. Mar n, 46, was CEO of Banif in Spain until 2007, when he joined Santander.",13
